1,1,1,43.2213631,-0.0516045,479.35,45.81,0.6,4.3,96559.2,223,-2199,712,14.10,18,33.85,8.25,5306
1,1,1,43.2213593,-0.0516073,478.54,45.81,1.4,4.2,96559.2,594,-1847,1365,14.56,17,33.98,8.24,5307
1,1,1,43.2213593,-0.0516110,477.72,44.63,2.2,4.1,96572.9,188,-2313,505,14.68,17,33.85,8.25,5308
1,1,1,43.2213554,-0.0516132,476.84,44.63,3.1,4.3,96589.3,831,-2131,999,15.37,17,33.85,8.25,5309
1,1,1,43.2213478,-0.0516126,475.93,43.21,3.0,4.4,96589.3,109,-2566,1503,16.28,18,33.85,8.24,5310
1,1,1,43.2213440,-0.0516091,475.07,41.79,2.2,4.4,96605.7,-19,-2136,1300,16.74,18,33.85,8.25,5311
1,1,1,43.2213440,-0.0516067,474.10,41.79,1.2,4.5,96605.7,215,-2621,1797,17.05,18,34.20,8.25,5312
1,1,1,43.2213402,-0.0516082,473.17,40.00,2.2,4.6,96626.3,187,-2087,1117,16.95,17,33.63,8.24,5313
1,1,1,43.2213326,-0.0516087,472.21,40.00,3.0,4.7,96644.5,564,-2592,1389,17.85,19,34.20,8.25,5314
1,1,1,43.2213326,-0.0516059,471.32,38.43,2.5,4.6,96644.5,-16,-2346,820,19.04,19,34.07,8.25,5315
1,1,1,43.2213287,-0.0516045,470.36,37.04,1.1,4.7,96660.6,420,-2192,770,18.84,19,33.50,8.25,5316
1,1,1,43.2213249,-0.0516053,469.44,37.04,2.3,4.6,96660.6,418,-2863,863,19.10,18,33.63,8.25,5317
1,1,1,43.2213173,-0.0516040,468.62,35.66,2.6,4.4,96676.6,861,-2100,896,18.38,19,33.50,8.25,5318
1,1,1,43.2213173,-0.0516020,467.78,35.66,1.4,4.3,96692.8,341,-2270,1504,18.95,19,34.42,8.25,5319
1,1,1,43.2213135,-0.0516030,466.98,34.25,1.9,4.2,96692.8,185,-2217,885,19.45,19,33.98,8.24,5320
1,1,1,43.2213097,-0.0516034,466.14,32.89,2.9,4.2,96708.6,367,-2000,1125,19.51,19,33.85,8.25,5321
1,1,1,43.2213058,-0.0515996,465.23,32.89,2.7,4.4,96708.6,201,-1811,878,19.65,19,34.76,8.25,5322
1,1,1,43.2213020,-0.0515945,464.16,31.57,2.5,4.8,96723.9,521,-3671,1062,19.39,19,33.85,8.24,5323
1,1,1,43.2213020,-0.0515910,463.26,31.57,1.0,4.7,96743.2,727,-2989,808,18.92,19,34.07,8.25,5324
1,1,1,43.2213058,-0.0515899,462.45,29.90,0.8,4.3,96743.2,401,-1946,1005,18.18,19,33.85,8.25,5325
1,1,1,43.2213058,-0.0515898,461.74,28.49,1.6,3.9,96759.4,639,-2846,1448,18.06,18,33.50,8.23,5326
1,1,1,43.2213135,-0.0515869,461.04,28.49,2.9,3.7,96759.4,660,-2777,1416,19.04,18,33.85,8.24,5327
1,1,1,43.2213135,-0.0515801,460.31,27.45,3.1,3.7,96771.5,415,-2606,1249,18.86,18,34.20,8.25,5328
1,1,1,43.2213135,-0.0515742,459.48,27.45,2.2,3.9,96785.4,314,-3207,1812,18.70,18,34.20,8.24,5329
1,1,1,43.2213135,-0.0515723,458.74,26.25,0.8,3.8,96785.4,852,-2238,1132,18.34,19,33.85,8.25,5330
1,1,1,43.2213135,-0.0515694,458.03,24.98,1.6,3.7,96800.1,360,-2396,813,18.24,19,33.85,8.25,5331
1,1,1,43.2213135,-0.0515646,457.28,24.98,2.2,3.7,96800.1,914,-2619,1420,19.19,19,34.20,8.24,5332
1,1,1,43.2213097,-0.0515619,456.53,23.88,1.6,3.7,96812.9,463,-2022,511,18.95,19,34.20,8.25,5333
