flag_calib,flag_drop,flag_separation,flag_fin,top_lat,bottom_lat,top_lon,bottom_lon,top_hMSL,bottom_hMSL,top_altbaro,bottom_altbaro,top_gyrx,bottom_gyrx,top_gyry,bottom_gyry,top_gyrz,bottom_gyrz,sat_hRSSI,top_pression,top_temperature,distance_modules,bottom_pression,top_vspeed,bottom_vspeed,timeindex
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2824
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2825
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2826
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2827
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2828
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2829
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2830
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2831
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2832
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2833
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2834
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2835
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2836
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2837
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2838
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2839
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2840
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2841
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2842
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2843
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2844
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2845
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2846
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2847
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2848
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2849
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2850
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2851
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2852
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2853
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2854
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2855
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2856
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2857
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2858
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2859
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2860
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2861
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2862
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2863
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2864
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2865
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2866
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2867
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2868
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2869
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2870
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2871
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2872
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2873
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2874
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2875
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2876
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2877
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2878
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2879
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2880
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2881
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2882
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2883
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2884
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2885
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2886
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2887
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2888
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2889
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2890
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2891
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2892
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2893
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2894
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2895
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2896
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2897
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2898
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2899
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2900
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2901
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2902
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2903
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2904
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2905
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2906
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2907
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2908
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2909
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2910
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2911
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2912
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2913
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2914
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2915
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2916
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2917
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2918
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2919
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2920
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2921
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2922
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2923
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2924
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2925
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2926
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2927
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2928
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2929
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2930
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2931
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2932
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2933
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2934
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2935
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2936
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2937
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2938
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2939
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2940
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2941
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2942
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2943
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2944
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,2945
